,Year,CountyName,SchoolName,GradeLow,GradeHigh,CongressUS,SenateCA,AssemblyCA,LocaleDistrict,AfricanAmericanPct,AmericanIndianPct,AsianPct,FilipinoPct,HispanicPct,MulitpleRacePct,PacificIslanderPct,WhitePct,RaceNotReportedPct,EnglishLearnerPct,FosterPct,HomelessPct,MigrantPct,DisabilityPct,SocioEconDisadvantagePct,Unduplicated,UnduplicatedPct,CCPrepPct,AbsentPct,GradPct,UCCSUReqMetPct,DropOutPct,EnrollCumulative,SuspPct,SHAPE_Length,SHAPE_Area,target,smallenrollment,mediumenrollment,largeenrollment,xlenrollment,charterpct,noncharterpct,unified,elem,high,suburban,rural,town,city,assistance
223,2018-19,Kings,Kit Carson Union Elementary,KG,12,"21,22","14,16","26,32",41,2.0,1.0,0.60000002,0.0,70.300003,2.2,0.30000001,23.200001,0.40000001,18.5,2.2,2.5999999,1.3,8.3999996,84.800003,293,77.099998,,29.5,30.700001,1.7,18.5,1780.0,0.60000002,94885.7997631229,277947132.496001,0,0,1,0,0,69.55128205128204,30.448717948717945,0,1,0,0,1,0,0,0
224,2018-19,Kings,Lakeside Union Elementary,KG,8,21,14,32,41,4.3000002,0.0,1.5,0.60000002,85.099998,3.0999999,0.0,5.3000002,0.0,37.200001,1.2,0.0,1.5,8.6999998,95.0,310,96.0,,8.1000004,,,,351.0,2.0,86996.3349161132,220443497.711401,0,1,0,0,0,0.0,100.0,0,1,0,0,1,0,0,0
225,2018-19,Kings,Lemoore Union Elementary,KG,8,21,14,32,23,3.7,1.0,1.1,3.4000001,65.099998,4.5,0.40000001,20.9,0.0,15.4,0.69999999,1.6,1.1,7.900000099999999,68.5,2210,70.5,,6.1999998,,,,3566.0,2.7,62664.811115275304,147851441.159628,0,0,0,1,0,5.199516324062878,94.80048367593712,0,1,0,1,0,0,0,0
226,2018-19,Kings,Lemoore Union High,09,12,21,14,32,23,6.0999999,2.9000001,1.5,4.5999999,58.299999,1.8,0.60000002,24.200001,0.0,6.0999999,0.80000001,0.60000002,1.3,11.2,53.599998,1060,55.0,39.099998,11.7,91.599998,42.5,6.0999999,2367.0,10.2,164479.938263689,1018966363.15299,0,0,0,1,0,11.963470319634704,88.03652968036529,0,0,1,1,0,0,0,0
227,2018-19,Kings,Pioneer Union Elementary,KG,8,21,14,32,41,4.4000001,0.89999998,3.5,3.5999999,48.5,3.0,0.80000001,35.299999,0.1,7.3000002,0.30000001,0.40000001,0.2,7.6999998,43.299999,708,44.099998,,6.0,,,,1679.0,2.8,49427.0440029026,68701594.6648719,0,0,1,0,0,100.0,0.0,0,1,0,0,1,0,0,1
228,2018-19,Kings,Reef-Sunset Unified,KG,12,21,14,32,32,0.1,0.1,0.40000001,0.0,97.0,0.0,0.0,2.4000001,0.0,48.0,0.69999999,8.0,3.4000001,8.6000004,94.599998,2552,95.300003,50.599998,8.5,91.900002,59.700001,8.1000004,2817.0,5.5999999,211536.29122049198,2165172718.87573,0,0,0,1,0,0.0,100.0,1,0,0,0,0,1,0,1
229,2018-19,Lake,Kelseyville Unified,KG,12,"03,05",02,04,32,0.80000001,2.5999999,0.2,0.40000001,42.599998,6.1999998,0.2,46.5,0.60000002,14.8,0.89999998,2.3,5.5,11.4,80.800003,1381,81.099998,37.200001,14.9,86.699997,26.6,6.3000002,1853.0,7.0,131353.7169737,541668161.206303,0,0,1,0,0,0.0,100.0,1,0,0,0,0,1,0,1
230,2018-19,Lake,Konocti Unified,KG,12,"03,05",02,04,32,2.7,2.7,0.30000001,0.30000001,46.200001,7.0,0.1,40.099998,0.69999999,21.700001,0.30000001,7.400000099999999,4.5,12.7,86.5,3085,86.300003,15.3,29.200001,58.599998,33.599998,18.5,3899.0,10.1,227978.500679722,1418709289.27763,0,0,0,1,0,0.0,100.0,1,0,0,0,0,1,0,1
231,2018-19,Lake,Lakeport Unified,KG,12,"03,05",02,04,32,1.3,10.5,1.2,1.0,31.700001,3.7,0.1,48.900002,1.8,8.300000200000001,0.60000002,4.0,3.5,11.2,65.699997,978,66.400002,31.299999,18.6,90.900002,26.700001,5.0999999,1600.0,11.7,114754.503219855,551631633.5543599,0,0,1,0,0,0.0,100.0,1,0,0,0,0,1,0,1
232,2018-19,Lake,Lucerne Elementary,KG,8,03,02,04,32,1.2,5.9000001,0.0,0.0,28.9,8.300000200000001,0.0,55.700001,0.0,7.099999900000001,0.40000001,9.8999996,3.2,12.3,90.5,227,89.699997,,16.4,,,,307.0,4.5999999,65726.17069307821,190886064.732347,0,1,0,0,0,0.0,100.0,0,1,0,0,0,1,0,0
233,2018-19,Lake,Middletown Unified,KG,12,05,02,04,42,0.30000001,1.0,0.5,0.60000002,25.4,6.0,0.2,65.800003,0.1,5.5,0.1,3.0,0.40000001,11.4,53.0,786,53.099998,37.299999,17.4,88.599998,29.700001,9.0,1915.0,1.6,134455.174448356,641938500.280493,0,0,1,0,0,15.34058385804236,84.65941614195765,1,0,0,0,1,0,0,0
234,2018-19,Lake,Upper Lake Unified,KG,12,03,02,04,23,1.3,8.8999996,0.89999998,0.2,30.799999,4.9000001,0.0,53.0,0.0,5.0,1.2,2.3,1.1,9.6000004,77.199997,642,75.099998,9.6000004,24.700001,73.900002,0.0,12.5,912.0,6.0,360478.66203281,2571307652.05267,0,0,1,0,0,0.0,100.0,1,0,0,1,0,0,0,1
235,2018-19,Lassen,Big Valley Joint Unified,KG,12,01,01,01,43,0.0,5.5,0.0,0.80000001,18.9,0.0,0.0,73.199997,1.6,7.900000099999999,0.0,0.80000001,18.1,11.0,71.699997,90,70.900002,19.0,14.2,95.199997,30.0,4.8000002,146.0,7.5,390446.121287446,5607064543.22985,0,1,0,0,0,0.0,100.0,1,0,0,0,1,0,0,0
236,2018-19,Lassen,Janesville Union Elementary,KG,8,01,01,01,42,1.1,0.80000001,0.5,0.80000001,12.8,5.1999998,0.0,77.699997,1.1,0.30000001,1.6,0.0,0.0,9.8000002,39.0,143,39.0,,9.5,,,,405.0,3.2,197660.295374177,590639905.39537,0,1,0,0,0,0.0,100.0,0,1,0,0,1,0,0,0
237,2018-19,Lassen,Johnstonville Elementary,KG,8,01,01,01,33,1.6,3.2,0.5,0.0,19.6,6.3000002,0.0,68.800003,0.0,1.6,0.0,0.0,0.0,6.900000099999999,47.599998,92,48.700001,,13.8,,,,214.0,0.5,49259.392398781,84289924.285261,0,1,0,0,0,0.0,100.0,0,1,0,0,0,1,0,0
238,2018-19,Lassen,Lassen Union High,07,12,01,01,01,33,1.9,5.5999999,0.89999998,1.3,17.9,3.2,1.9,66.800003,0.5,2.5,1.3,0.5,0.0,8.6000004,35.200001,270,34.299999,39.700001,15.3,90.400002,20.0,3.2,856.0,11.6,504793.491178369,11693365878.4189,0,0,1,0,0,0.0,100.0,0,0,1,0,0,1,0,0
239,2018-19,Lassen,Ravendale-Termo Elementary,KG,12,01,01,01,42,0.80000001,2.9000001,0.5,0.30000001,16.299999,7.599999900000001,0.0,71.699997,0.0,2.0999999,0.0,0.80000001,0.0,16.0,61.200001,9,100.0,,7.6999998,77.300003,8.8000002,6.8000002,496.0,0.40000001,331613.570386996,3228338516.93235,0,1,0,0,0,97.63779527559055,2.3622047244094486,0,1,0,0,1,0,0,0
240,2018-19,Lassen,Richmond Elementary,KG,8,01,01,01,41,0.0,1.3,0.0,0.0,10.6,4.4000001,0.40000001,83.199997,0.0,0.0,0.40000001,0.0,0.0,6.1999998,13.3,29,12.8,,2.5999999,,,,229.0,0.40000001,80368.7213705529,245253669.234149,1,1,0,0,0,0.0,100.0,0,1,0,0,1,0,0,0
241,2018-19,Lassen,Shaffer Union Elementary,KG,8,01,01,01,43,0.5,3.5999999,2.0999999,0.0,28.1,3.5999999,0.5,61.5,0.0,12.5,2.5999999,1.6,0.0,5.6999998,74.5,145,75.900002,,18.6,,,,222.0,14.9,348192.66597206803,3905894083.18565,0,1,0,0,0,0.0,100.0,0,1,0,0,1,0,0,1
242,2018-19,Lassen,Susanville Elementary,KG,8,01,01,01,33,1.2,4.099999899999999,1.2,1.2,23.0,7.8000002,3.9000001,57.599998,0.0,5.1999998,0.69999999,3.7,0.0,10.1,56.700001,648,57.799999,,17.700001,,,,1256.0,5.6999998,289291.901294212,3638949779.38615,0,0,1,0,0,0.0,100.0,0,1,0,0,0,1,0,1
243,2018-19,Lassen,Westwood Unified,KG,12,01,01,01,43,2.8,7.8000002,0.0,0.0,17.200001,2.2,0.0,70.0,0.0,1.1,0.60000002,1.7,0.0,9.3999996,64.400002,116,64.400002,,26.5,69.199997,0.0,30.799999,216.0,6.900000099999999,287815.570261864,2280453805.6782303,0,1,0,0,0,0.0,100.0,1,0,0,0,1,0,0,0
244,2018-19,Lassen,Fort Sage Unified,KG,12,01,01,01,43,1.5,3.3,0.0,0.40000001,14.0,11.8,2.2,66.800003,0.0,0.69999999,2.2,1.5,0.0,11.1,55.700001,98,65.800003,38.5,21.799999,78.599998,0.0,7.099999900000001,361.0,8.0,209495.596286065,1173090692.49351,0,1,0,0,0,44.28044280442804,55.71955719557196,1,0,0,0,1,0,0,1
245,2018-19,Los Angeles,ABC Unified,KG,12,"38,47","32,34","57,58,63",21,8.6000004,0.30000001,23.6,11.7,45.799999,2.7,0.60000002,5.9000001,0.89999998,18.5,0.40000001,0.5,4.8000002,11.3,50.700001,11153,54.5,58.700001,7.0,93.300003,61.400002,1.7,21184.0,1.6,42517.4412238812,57158092.721475706,1,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
246,2018-19,Los Angeles,Antelope Valley Union High,07,12,"23,25,27","21,25",36,21,16.700001,0.30000001,1.3,1.4,63.299999,4.4000001,0.1,12.3,0.1,9.6000004,1.7,0.80000001,0.5,15.1,70.099998,14496,68.800003,27.6,20.5,78.900002,40.400002,11.0,24340.0,7.900000099999999,389033.671118199,5357912996.27788,0,0,0,0,1,6.224417156077594,93.77558284392241,0,0,1,1,0,0,0,1
247,2018-19,Los Angeles,Arcadia Unified,KG,12,27,"22,25","41,49",13,1.8,0.1,65.599998,3.0999999,14.9,1.9,0.1,12.3,0.2,11.7,0.1,0.30000001,0.0,7.1999998,27.0,3100,33.099998,70.699997,3.8,98.800003,94.5,0.60000002,9686.0,1.2,45288.0065747001,48130747.675495,1,0,0,0,1,0.0,100.0,1,0,0,0,0,0,1,0
248,2018-19,Los Angeles,Azusa Unified,KG,12,"27,32","22,25","41,48",21,1.0,0.2,1.3,1.1,92.300003,0.5,0.0,3.4000001,0.2,27.0,0.89999998,7.099999900000001,0.40000001,14.9,84.900002,6829,85.300003,36.200001,9.1000004,90.599998,32.700001,5.3000002,8690.0,3.0,144612.866339134,568659184.771903,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
249,2018-19,Los Angeles,Baldwin Park Unified,KG,12,32,22,48,21,3.0,0.60000002,5.0,1.4,79.599998,0.80000001,0.1,3.0,6.4000001,19.1,1.0,12.8,0.2,14.6,92.199997,12216,97.699997,39.200001,10.7,48.799999,35.5,22.6,24656.0,1.8,31870.8604495539,33751375.896163695,0,0,0,0,1,21.368110853345037,78.63188914665497,1,0,0,1,0,0,0,1
250,2018-19,Los Angeles,Bassett Unified,KG,12,32,22,"48,57",21,0.69999999,0.1,4.099999899999999,1.4,92.800003,0.0,0.0,0.89999998,0.0,27.5,1.1,17.5,0.0,12.9,93.5,3269,94.199997,39.700001,11.0,96.0,34.099998,2.9000001,3716.0,2.7,21461.4078873823,13428819.9438925,0,0,0,1,0,0.0,100.0,1,0,0,1,0,0,0,1
251,2018-19,Los Angeles,Bellflower Unified,KG,12,"38,40","32,33","58,63",21,12.9,0.40000001,3.9000001,4.5,64.900002,2.5999999,0.89999998,9.5,0.5,18.4,0.69999999,1.0,0.0,13.0,70.900002,8393,71.900002,39.400002,11.4,92.199997,24.5,1.5,12356.0,5.8000002,25802.6982659625,26853496.670520898,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
252,2018-19,Los Angeles,Beverly Hills Unified,KG,12,33,26,50,21,2.4000001,0.2,11.6,0.80000001,8.6999998,4.4000001,0.2,70.599998,1.0,6.5,0.0,0.30000001,0.0,13.4,17.299999,798,21.200001,63.0,9.5,92.199997,64.900002,2.0999999,3930.0,4.4000001,39556.8086916294,22754000.722884398,1,0,0,1,0,0.0,100.0,1,0,0,1,0,0,0,0
253,2018-19,Los Angeles,Bonita Unified,KG,12,"27,32,35","20,25","41,48,52",21,2.9000001,0.1,6.1999998,2.3,52.5,6.0999999,0.1,27.0,2.8,5.9000001,1.0,0.5,0.0,10.4,38.900002,4073,40.5,64.0,8.5,94.699997,64.900002,2.4000001,10657.0,3.9000001,64638.1698305457,148962915.626235,1,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,1
254,2018-19,Los Angeles,Burbank Unified,KG,12,"28,30","18,25",43,12,2.5999999,0.2,5.3000002,3.9000001,34.5,4.4000001,0.1,47.200001,1.8,10.4,0.2,0.69999999,0.0,11.5,36.900002,6077,40.0,67.599998,8.6000004,90.0,53.799999,3.8,15689.0,2.7,37768.7543303295,65813203.65700171,1,0,0,0,1,0.0,100.0,1,0,0,0,0,0,1,0
255,2018-19,Los Angeles,Castaic Union,KG,8,25,"21,27",38,21,2.0,0.0,3.7,3.5,43.700001,4.3000002,0.2,42.5,0.0,11.5,0.40000001,0.40000001,0.0,12.0,31.700001,692,34.099998,,7.099999900000001,,,,2135.0,1.1,110706.850916348,598890163.79178,0,0,1,0,0,0.0,100.0,0,1,0,1,0,0,0,0
256,2018-19,Los Angeles,Centinela Valley Union High,09,12,43,35,"62,66",21,15.5,0.30000001,2.3,0.89999998,74.5,2.5999999,0.80000001,2.7,0.40000001,17.0,0.40000001,1.6,0.0,12.0,81.199997,5489,86.199997,34.700001,32.299999,41.099998,42.5,56.700001,10971.0,2.2,33019.163091294104,34871227.1708351,0,0,0,0,1,14.759801953699986,85.24019804630001,0,0,1,1,0,0,0,1
257,2018-19,Los Angeles,Charter Oak Unified,KG,12,"27,32","22,25","41,48",21,2.7,0.5,5.3000002,2.5,69.5,2.8,0.30000001,16.299999,0.0,10.5,1.0,12.0,0.0,13.3,56.799999,2671,58.400002,39.0,9.3999996,94.199997,48.400002,2.5,4875.0,2.4000001,21517.8595936296,22116479.963241298,0,0,0,1,0,0.0,100.0,1,0,0,1,0,0,0,0
258,2018-19,Los Angeles,Claremont Unified,KG,12,27,25,41,21,4.4000001,0.2,10.4,1.5,42.299999,5.9000001,0.2,33.400002,1.9,5.0999999,0.2,9.0,0.0,12.4,35.799999,2559,36.900002,61.299999,7.3000002,93.900002,65.900002,3.2,7137.0,2.0,80436.0485957746,241780516.843672,1,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
259,2018-19,Los Angeles,Covina-Valley Unified,KG,12,"32,39","22,25,29","41,48,55",21,2.7,0.30000001,6.3000002,3.0999999,78.400002,1.0,0.2,7.900000099999999,0.1,9.0,0.60000002,4.099999899999999,0.0,12.0,69.599998,8137,70.599998,50.400002,10.1,97.5,65.900002,1.5,12391.0,2.3,48185.511013035495,55132527.922762096,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
260,2018-19,Los Angeles,Culver City Unified,KG,12,37,30,54,21,12.9,0.2,10.6,1.5,37.200001,10.3,0.2,26.5,0.5,11.7,0.2,0.89999998,0.0,8.6999998,31.9,2611,36.5,55.700001,6.6999998,94.5,65.099998,3.0,7284.0,1.6,39232.488684883,22915442.834880102,1,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
261,2018-19,Los Angeles,Downey Unified,KG,12,"40,44","32,33","58,63",21,2.7,0.1,1.7,0.89999998,89.300003,0.60000002,0.2,4.5,0.0,14.9,0.5,1.0,0.0,13.7,70.300003,15737,71.5,43.200001,10.3,96.099998,50.299999,2.0999999,22942.0,3.4000001,34579.8614786631,52400406.7302166,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,1
262,2018-19,Los Angeles,Duarte Unified,KG,12,"27,32","22,25","41,48",21,3.5,0.5,5.5,3.5,67.199997,3.5,0.1,11.9,4.3000002,17.1,0.69999999,2.5999999,0.2,12.4,63.0,2545,71.800003,29.4,8.199999799999999,71.599998,53.400002,16.5,6188.0,2.2,49121.314215524806,86786279.13330759,0,0,0,1,0,25.435832808233567,74.56416719176644,1,0,0,1,0,0,0,0
263,2018-19,Los Angeles,Eastside Union Elementary,KG,8,"23,25",21,36,21,22.5,0.2,0.40000001,1.4,64.5,3.3,0.30000001,7.400000099999999,0.1,26.200001,3.5,0.60000002,1.2,11.8,88.5,2948,90.0,,19.0,,,,3741.0,7.599999900000001,146971.466593492,977207372.205061,0,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,1
264,2018-19,Los Angeles,East Whittier City Elementary,KG,8,"38,39",32,57,21,0.80000001,0.1,1.3,1.0,84.5,1.3,0.2,10.5,0.2,11.0,0.80000001,2.3,0.0,11.7,56.200001,4852,56.799999,,6.900000099999999,,,,8916.0,2.5999999,39574.917471578796,47696241.971538596,0,0,0,0,1,0.0,100.0,0,1,0,1,0,0,0,1
265,2018-19,Los Angeles,El Monte City,KG,8,"27,32,38",22,"48,49,57",21,0.30000001,0.0,18.0,0.60000002,79.900002,0.0,0.0,1.2,0.0,31.9,0.30000001,15.9,1.1,11.9,93.800003,7557,94.400002,,3.4000001,,,,8492.0,0.60000002,40359.1792154911,42681783.5996492,0,0,0,0,1,0.0,100.0,0,1,0,1,0,0,0,0
266,2018-19,Los Angeles,El Monte Union High,09,12,"27,32,38","22,32","48,49,57",21,0.30000001,0.1,20.1,0.69999999,77.5,0.0,0.1,1.3,0.0,19.0,0.60000002,4.0,1.7,13.1,89.900002,7725,89.400002,42.5,13.2,83.900002,48.799999,11.0,9083.0,2.7,48016.961716082405,85260373.3978149,0,0,0,0,1,0.0,100.0,0,0,1,1,0,0,0,1
267,2018-19,Los Angeles,El Rancho Unified,KG,12,38,32,"57,58",21,0.30000001,0.0,0.5,0.40000001,97.5,0.2,0.0,0.89999998,0.0,17.700001,1.3,0.30000001,0.0,11.8,74.199997,6299,75.0,38.599998,10.5,91.400002,42.299999,4.6999998,8903.0,2.9000001,28421.7974090296,30274373.5027274,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,1
268,2018-19,Los Angeles,El Segundo Unified,KG,12,33,26,62,21,4.3000002,0.30000001,6.8000002,1.3,20.799999,14.8,0.60000002,51.0,0.0,3.3,0.1,0.2,0.0,7.599999900000001,15.5,590,17.1,71.699997,4.8000002,99.099998,72.199997,0.0,3515.0,1.1,16258.8400376296,12876397.0121176,1,0,0,1,0,0.0,100.0,1,0,0,1,0,0,0,0
269,2018-19,Los Angeles,Garvey Elementary,KG,8,"27,38",22,49,21,0.40000001,0.2,58.5,1.2,37.099998,0.80000001,0.0,1.3,0.69999999,39.799999,0.60000002,0.30000001,0.30000001,9.3000002,80.300003,3866,84.5,,5.0,,,,4871.0,1.0,23025.383565710898,17397017.535345003,0,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
270,2018-19,Los Angeles,Glendale Unified,KG,12,"27,28",25,43,12,1.1,0.2,11.6,5.1999998,20.5,2.9000001,0.1,58.400002,0.0,23.0,0.1,6.0999999,0.0,9.3000002,51.900002,14704,57.0,54.200001,6.900000099999999,88.300003,57.099998,4.8000002,26568.0,2.5,71368.6723923065,142932404.506343,1,0,0,0,1,0.0,100.0,1,0,0,0,0,0,1,1
271,2018-19,Los Angeles,Glendora Unified,KG,12,"27,32",25,"41,48",21,1.2,0.2,9.1999998,2.3,44.400002,4.9000001,0.1,37.700001,0.0,6.3000002,0.30000001,0.2,0.0,14.2,29.4,2238,31.1,57.099998,6.599999900000001,98.0,55.299999,0.80000001,7385.0,1.9,45872.7626044623,83593520.695728,1,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
272,2018-19,Los Angeles,Gorman Joint,KG,12,25,21,36,13,6.8000002,0.40000001,2.5,0.69999999,35.5,6.5,0.1,43.700001,3.5999999,3.7,0.60000002,0.69999999,0.0,7.599999900000001,42.5,60,74.099998,,4.0,75.900002,10.3,23.5,1654.0,0.1,109970.624105956,588391244.014002,0,0,1,0,0,94.03202328966522,5.9679767103347885,0,1,0,0,0,0,1,0
273,2018-19,Los Angeles,Hawthorne,KG,12,43,35,62,21,20.5,0.40000001,2.4000001,1.5,71.099998,0.69999999,1.1,2.0,0.5,27.799999,0.60000002,0.2,0.0,9.8999996,87.900002,6742,89.5,,10.4,100.0,77.5,0.0,8563.0,0.60000002,17122.3596736505,14825440.0432325,0,0,0,0,1,6.714568880079286,93.28543111992072,0,1,0,1,0,0,0,1
274,2018-19,Los Angeles,Hermosa Beach City Elementary,KG,8,33,26,66,21,0.69999999,0.30000001,4.9000001,0.1,12.3,9.8000002,0.60000002,71.300003,0.0,1.7,0.0,0.0,0.0,9.8000002,4.3000002,75,5.5999999,,4.8000002,,,,1385.0,1.3,10518.5774442558,5369475.76109336,1,0,1,0,0,0.0,100.0,0,1,0,1,0,0,0,0
275,2018-19,Los Angeles,Hughes-Elizabeth Lakes Union Elementary,KG,8,25,21,36,42,2.5999999,0.0,0.0,0.0,28.6,4.5999999,0.0,62.799999,1.5,2.5999999,1.5,6.0999999,0.0,10.2,30.1,62,31.6,,13.5,,,,211.0,1.4,106017.15238164901,431768151.078885,0,1,0,0,0,0.0,100.0,0,1,0,0,1,0,0,0
276,2018-19,Los Angeles,Inglewood Unified,KG,12,"37,43","30,35","54,62",21,40.400002,0.69999999,0.5,0.2,56.400002,0.60000002,0.40000001,0.5,0.30000001,24.200001,1.0,1.5,0.0,14.0,87.699997,7176,89.800003,18.9,20.200001,88.5,42.400002,10.7,12516.0,2.4000001,40258.9373993631,38413752.8513591,0,0,0,0,1,30.748570438398893,69.25142956160111,1,0,0,1,0,0,0,1
277,2018-19,Los Angeles,Keppel Union Elementary,KG,8,"25,27","21,25",36,41,4.5999999,0.1,0.30000001,0.2,77.5,1.6,0.1,15.1,0.5,27.799999,2.0,0.80000001,0.89999998,14.3,88.599998,2452,93.300003,,13.8,,,,3734.0,3.3,161599.272784503,1155278014.52021,0,0,0,1,0,5.0884157343919165,94.91158426560808,0,1,0,0,1,0,0,1
278,2018-19,Los Angeles,La Canada Unified,KG,12,"27,28",25,"41,43",21,0.69999999,0.2,30.4,1.5,11.7,8.8000002,0.0,46.299999,0.30000001,4.0,0.1,0.0,0.0,8.6000004,4.5999999,336,8.1000004,87.400002,3.2,100.0,86.800003,0.0,4183.0,1.1,151112.77805760098,537441687.807309,1,0,0,1,0,0.0,100.0,1,0,0,1,0,0,0,0
279,2018-19,Los Angeles,Lancaster Elementary,KG,8,"23,25",21,36,21,28.9,0.5,0.80000001,1.4,51.799999,4.4000001,0.2,11.9,0.1,15.5,2.8,5.5,0.40000001,13.4,88.699997,12760,90.599998,,18.6,,,,17216.0,5.1999998,91114.5053671518,323678719.943191,0,0,0,0,1,7.649449396958574,92.35055060304143,0,1,0,1,0,0,0,1
280,2018-19,Los Angeles,Las Virgenes Unified,KG,12,"26,30,33",27,"44,45,50",21,2.3,0.60000002,6.1999998,0.89999998,11.7,4.5,0.1,73.400002,0.40000001,5.5999999,0.1,0.2,0.0,10.1,12.1,1770,15.9,55.099998,6.599999900000001,93.800003,64.099998,4.3000002,11431.0,0.80000001,110954.57398033401,297281428.252987,1,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
281,2018-19,Los Angeles,Lawndale Elementary,KG,12,43,35,"62,66",21,9.6000004,0.0,4.0,0.80000001,75.699997,1.9,0.69999999,4.8000002,2.5999999,33.400002,0.30000001,0.40000001,0.0,11.3,83.599998,4548,86.0,,8.6999998,96.599998,100.0,0.80000001,6061.0,1.4,18259.4759681266,13811916.137844501,0,0,0,1,0,8.995528035775715,91.0044719642243,0,1,0,1,0,0,0,0
282,2018-19,Los Angeles,Lennox,KG,12,43,35,62,21,4.3000002,0.1,0.2,0.5,91.199997,0.1,0.30000001,0.40000001,2.8,37.0,0.30000001,11.6,0.0,9.8999996,92.400002,4996,94.199997,,9.3000002,98.599998,81.0,0.69999999,7480.0,2.8,11246.0405589388,6233870.98975811,0,0,0,0,1,26.136993899057124,73.86300610094287,0,1,0,1,0,0,0,0
283,2018-19,Los Angeles,Little Lake City Elementary,KG,8,38,32,"57,58",21,1.6,0.2,1.4,1.3,90.099998,0.80000001,0.1,4.0,0.40000001,15.0,0.80000001,5.5999999,0.0,12.6,69.0,3037,71.0,,6.0999999,,,,4550.0,1.2,18676.7996488878,20342477.7736036,0,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
284,2018-19,Los Angeles,Long Beach Unified,KG,12,"38,44,47","26,32,33,34,35","63,64,70",11,12.5,0.2,7.400000099999999,3.0999999,57.299999,3.4000001,1.3,12.5,2.4000001,16.9,0.60000002,8.5,0.30000001,13.4,69.300003,51073,70.199997,39.599998,15.1,87.099998,58.5,8.5,76554.0,3.5999999,197771.65466537,589870280.118027,0,0,0,0,1,0.3905983256169678,99.60940167438304,1,0,0,0,0,0,1,0
285,2018-19,Los Angeles,Los Angeles Unified,KG,12,"25,28,29,30,33,34,37,40,43,44","18,21,24,25,26,27,30,33,35","38,39,43,45,46,50,51,53,54,59,62,63,64,66,70",11,8.3999996,0.2,4.0,2.0,74.099998,0.2,0.30000001,10.7,0.30000001,20.299999,0.69999999,2.8,0.1,13.0,80.800003,376812,84.400002,37.700001,18.4,81.5,63.700001,10.9,630838.0,0.69999999,626087.401271066,2746033789.72731,0,0,0,0,1,25.4140455437757,74.5859544562243,1,0,0,0,0,0,1,1
286,2018-19,Los Angeles,Los Nietos,KG,8,38,32,"57,58",21,0.80000001,0.1,0.69999999,0.2,96.300003,0.2,0.2,1.5,0.0,29.799999,1.2,28.9,0.0,17.5,85.199997,1401,90.900002,,9.0,,,,1672.0,3.5,18921.2826078601,13203914.7272501,0,0,1,0,0,0.0,100.0,0,1,0,1,0,0,0,1
287,2018-19,Los Angeles,Lowell Joint,KG,8,"38,39","29,32","55,57",21,1.4,0.1,3.8,1.2,67.300003,1.5,0.30000001,23.4,1.1,8.8000002,0.40000001,2.9000001,0.0,11.9,40.299999,1323,42.0,,6.1999998,,,,3362.0,2.5,35426.0798469756,35559990.5738957,1,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
288,2018-19,Los Angeles,Lynwood Unified,KG,12,44,33,63,21,4.6999998,0.1,0.1,0.0,94.099998,0.1,0.2,0.69999999,0.0,26.0,0.80000001,3.2,0.60000002,13.1,94.0,12956,94.0,30.9,18.9,90.099998,41.700001,9.8000002,14413.0,3.0999999,24264.335674404,17820921.8440838,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,1
289,2018-19,Los Angeles,Monrovia Unified,KG,12,"27,32","22,25","41,48,49",21,5.3000002,0.2,5.0,2.7,64.599998,3.0999999,0.1,18.9,0.1,10.2,0.60000002,4.0,0.0,14.0,58.299999,3190,58.799999,46.200001,13.5,91.900002,50.0,5.1999998,5632.0,3.9000001,40221.1917365138,48937557.082456,0,0,0,1,0,0.0,100.0,1,0,0,1,0,0,0,1
290,2018-19,Los Angeles,Montebello Unified,KG,12,"27,38,40","22,24,32,33","49,51,58,63",21,0.30000001,0.2,1.8,0.40000001,95.599998,0.2,0.1,1.0,0.40000001,33.200001,0.80000001,2.5999999,0.0,14.9,85.199997,22192,87.599998,30.0,13.4,80.900002,37.200001,9.1999998,26643.0,3.0,52428.009953782595,81631825.8552897,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,1
